0	صفر
1	ایک
2	دو
3	تین
4	چار
5	پانچ
6	چھ
7	سات
8	آٹھ
9	نو
10	دس
11	گیارہ
12	بارہ
13	تیرہ
14	چودہ
15	پندرہ
16	سولہ
17	سترہ
18	اٹھارہ
19	انیس
20	بیس
21	اکیس
22	بائیس
23	تیئس
24	چوبیس
25	پچیس
26	چھبیس
27	ستائس
28	اٹھائیس
29	انتیس
30	تیس
31	اكتیس
32	بتیس
33	تینتیس
34	چونتیس
35	پینتیس
36	چھتیس
37	سینتیس
38	اڑتیس
39	انتالیس
40	چالیس
41	اکتالیس
42	بیالیس
43	تیتالیس
44	چوالیس
45	پینتالیس
46	چھیالیس
47	سینتالیس
48	اڑتالیس
49	انچاس
50	پچاس
51	اکاون
52	باون
53	تریپن
54	چون
55	پچپن
56	چھپن
57	ستاون
58	اٹھاون
59	انسٹھ
60	ساٹھ
61	اکسٹھ
62	باسٹھ
63	تریسٹھ
64	چوسٹھ
65	پینسٹھ
66	چھیاسٹھ
67	سڑسٹھ
68	اڑسٹھ
69	انہتر
70	ستر
71	اکہتر
72	بہتر
73	تہتر
74	چواہتر
75	پچہتر
76	چہتر
77	ستتر
78	اٹہتر
79	اناسی
80	اسی
81	اکیاسی
82	بیاسی
83	تیراسی
84	چوراسی
85	پجاسی
86	چھیاسی
87	ستاسی
88	اٹھاسی
89	نواسی
90	نوے
91	اکانوے
92	بانوے
93	ترانوے
94	چورانوے
95	پچانوے
96	چھیانوے
97	ستانوے
98	اٹھانوے
99	ننانوے
100	ایک سو
1000	ایک ہزار
10000	دس ہزار
100000	ایک لاکھ
1000000	دس لاکھ
10000000	ایک کروڑ
100000000	دس کروڑ
1000000000	ایک ارب
10000000000	دس ارب
100000000000	ایک سو ارب
