0	zeru
1	unu
2	dui
3	tri
4	quattru
5	cincu
6	sei
7	setti
8	ottu
9	novi
10	deci
11	unnici
12	dudici
13	tridici
14	quattordici
15	chinnici
16	sidici
17	diciassetti
18	diciottu
19	diciannovi
20	vinti
21	vint unu
22	vinti ddui
22	vinti dui
23	vinti tri
24	vinti quattru
25	vinti cincu
26	vinti sei
27	vinti setti
28	vint ottu
29	vinti novi
30	trenta
31	trent unu
32	trenta ddui
32	trenta dui
33	trenta tri
34	trenta quattru
35	trenta cincu
36	trenta sei
37	trenta setti
38	trent ottu
39	trenta novi
40	quaranta
41	quarant unu
42	quaranta ddui
42	quaranta dui
43	quaranta tri
44	quaranta quattru
45	quaranta cincu
46	quaranta sei
47	quaranta setti
48	quarant ottu
49	quaranta novi
50	cinquanta
51	cinquant unu
52	cinquanta ddui
52	cinquanta dui
53	cinquanta tri
54	cinquanta quattru
55	cinquanta cincu
56	cinquanta sei
57	cinquanta setti
58	cinquant ottu
59	cinquanta novi
60	sissanta
61	sissant unu
62	sissanta ddui
62	sissanta dui
63	sissanta tri
64	sissanta quattru
65	sissanta cincu
66	sissanta sei
67	sissanta setti
68	sissant ottu
69	sissanta novi
70	sittanta
71	sittant unu
72	sittanta ddui
72	sittanta dui
73	sittanta tri
74	sittanta quattru
75	sittanta cincu
76	sittanta sei
77	sittanta setti
78	sittant ottu
79	sittanta novi
80	ottanta
81	ottant unu
82	ottanta ddui
82	ottanta dui
83	ottanta tri
84	ottanta quattru
85	ottanta cincu
86	ottanta sei
87	ottanta setti
88	ottant ottu
89	ottanta novi
90	novanta
91	novant unu
92	novanta ddui
92	novanta dui
93	novanta tri
94	novanta quattru
95	novanta cincu
96	novanta sei
97	novanta setti
98	novant ottu
99	novanta novi
100	centu
1000	milli
10000	deci mila
100000	centu mila
1000000	miliuni
10000000	deci miliuni
100000000	centu miliuni
1000000000	miliardu
10000000000	deci miliardi
100000000000	centu miliardi
